"DNR_GRID_ID","Season","Resolution","TRUE_SPECIES","CROWD_SPECIES","Agreement_Species","TRUE_COUNT","ModeCrowdNAnimals.x","ModeCrowdNAnimals_Low","ModeCrowdNAnimals_High","Agreement_Total_CountTRUE","Agreement_Total_CountTRUE.low","Agreement_Total_CountTRUE.high","n_species_voted_for","numusers","propusers","Pielou_users","UserVotes","VarCrowdNAnimals","MeanCrowdNAnimals","Pielou_Nanimals","maxprop_NAnimals","jday","dectime","TW_Changes_Hour"
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,15,0.6,0.970950594,9,0.257142857,0.6,0.970950594,0.6,196,7.75,0.013318535
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,0,1,196,7.766666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0.090909091,1.090909091,0.439496987,0.909090909,196,7.766666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0.125,1.125,0.543564443,0.875,196,7.766666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,196,7.783333333,0.422535259
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,196,7.783333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,196,10.15,0.434093725
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,5,15,0.533333333,0.799578922,8,0.171428571,0.8,0.721928095,0.8,200,0.666666667,0.011558467
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,0,1,200,0.683333333,0.198675518
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,201,5.316666667,0.042372879
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,201,5.316666667,0
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,201,5.5,0.027777778
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,202,17.5,0.225146209
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,5,1,0,5,0,0,0,1,202,22.96666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,202,22.96666667,0.099502488
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,203,9.016666667,0.099502488
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,206,6.716666667,59.99520038
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,206,6.733333333,59.99520038
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,4,11,0.909090909,0.534242277,10,0.576923077,1.076923077,0.709147917,0.727272727,207,15.88333333,0.035523981
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,2,7,0.857142857,0.591672779,6,0.142857143,0.142857143,0.591672779,0.857142857,208,20.03333333,60.03072436
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,208,20.05,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,214,8.483333333,0.020833333
"ELKCL079","1","Low","ELK","DEER",0,1,"1",1,1,1,1,1,3,10,0.8,0.665076242,8,0.090909091,0.909090909,0.439496987,1,217,10.18333333,0.086043265
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,2,5,0.8,0.721928095,4,0.2,0.2,0.721928095,0.8,218,7.4,0.047132761
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,15,0.866666667,0.441551671,13,0.066666667,0.933333333,0.353359335,0.933333333,218,20.13333333,0.010090817
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,1,"0 and/or 1",0,1,0,0,1,3,8,0.5,0.886859507,4,0.285714286,0.5,1,0.5,222,23.23333333,0.010090817
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,3,11,0.727272727,0.69136983,8,0.218181818,0.272727273,0.845350937,0.727272727,224,9.966666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,5,1,0,5,0,0,0,1,232,8.566666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,232,15.45,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,232,15.53333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,232,15.68333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,2,15,0.933333333,0.353359335,14,0.066666667,0.066666667,0.353359335,0.933333333,232,15.78333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,2,4,0.75,0.811278124,3,0.25,0.25,0.811278124,0.75,232,15.81666667,0.060422964
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0.125,0.875,0.543564443,0.875,233,8.366666667,0.060422964
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,6,1,0,6,0,0,0,1,233,8.4,60.00384025
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,0,1,233,8.4,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,233,8.416666667,0.019041574
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,15,0.866666667,0.441551671,13,0,1,0,1,233,8.416666667,60.00384025
"ELKCL079","1","Low","UNKNOWN","UNKNOWN",1,0,"0",0,0,1,1,1,3,8,0.375,0.985056822,3,0.267857143,0.375,0.954434003,0.625,236,2.033333333,0.102434975
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,12,0.583333333,0.979868757,7,0.265151515,0.583333333,0.979868757,0.583333333,238,9.083333333,0.109350704
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,12,1,0,12,0,0,0,1,238,20.3,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0.125,0.875,0.543564443,0.875,239,9.433333333,0.005845674
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,2,3,0.666666667,0.918295834,2,0,0,0,1,246,12.5,0.005845674
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,246,12.53333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,246,13.03333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,5,1,0,5,0,0,0,1,246,13.15,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,246,13.28333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,6,1,0,6,0,0,0,1,246,13.35,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,3,15,0.533333333,0.803114014,8,0.266666667,0.466666667,0.996791632,0.533333333,246,13.51666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,246,13.96666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,246,13.96666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,250,11.76666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,250,12.51666667,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,7,1,0,7,0,0,0,1,250,12.98333333,0
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,253,22.15,0.071770342
"ELKCL079","1","Low","UNKNOWN","UNKNOWN",1,1,"1",1,1,1,1,1,3,3,0.333333333,1,1,0.333333333,0.666666667,0.918295834,0.666666667,254,12.08333333,1.610228093
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,254,12.73333333,1.64390593
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,14,0.928571429,0.371232327,13,0,1,0,1,254,22.21666667,0.105448178
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,254,22.23333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,254,22.23333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,6,1,0,6,0,1,0,1,254,22.23333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,254,22.25,59.99520038
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,2,11,0.636363636,0.945660305,7,0.254545455,0.363636364,0.945660305,0.636363636,255,7.8,0.029254022
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,255,7.8,0.104895111
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0.1,0.9,0.468995594,0.9,256,17.98333333,0.029254022
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,256,18,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,256,18,0.029168693
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,258,4.3,59.99520038
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,14,0.857142857,0.591672779,12,0.071428571,0.928571429,0.371232327,0.928571429,258,22.63333333,0
"ELKCL079","1","Low","DEER","DEER",1,2,"2",2,2,1,1,1,1,8,1,0,8,0,2,0,1,258,22.65,0.061412489
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,259,14.93333333,0.061412489
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,9,1,0,9,0,0,0,1,261,12.63333333,0.080000005
"ELKCL079","1","Low","UNKNOWN","DEER",0,1,"1",1,1,1,1,1,2,3,0.666666667,0.918295834,2,0.333333333,0.666666667,0.918295834,0.666666667,262,1.133333333,19.99936002
"ELKCL079","1","Low","UNKNOWN","UNKNOWN",1,0,"0",0,0,1,1,1,2,2,0.5,1,1,0,0,0,1,262,1.133333333,0.080000005
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,2,15,0.6,0.970950594,9,0.257142857,0.4,0.970950594,0.6,262,1.183333333,20.03695401
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,263,3.783333333,0.052104264
"ELKCL079","1","Low","BEAR","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,266,0.7,0.110818462
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,266,11.08333333,0.096308184
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,5,15,0.333333333,0.925633917,5,0.20952381,0.733333333,0.836640742,0.733333333,266,11.08333333,0
"ELKCL079","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,4,15,0.8,0.519460298,12,0,1,0,1,266,11.1,0.055248616
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,4,11,0.636363636,0.745557425,7,0.090909091,0.909090909,0.439496987,0.909090909,267,5.2,0.055248616
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,267,5.283333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,1.111111111,0.503258335,0.888888889,267,6.3,0.033463469
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,2,1,0,2,0,0,0,1,268,12.91666667,0
"ELKCL079","1","Low","UNKNOWN","NOTHINGHERE",0,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,268,16.4,0.029254022
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,270,2.583333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,13,1,0,13,0.076923077,0.923076923,0.391243564,0.923076923,270,2.583333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,13,1,0,13,0.307692308,1.153846154,0.391243564,0.923076923,270,2.583333333,0.029254022
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0.142857143,0.857142857,0.591672779,0.857142857,270,2.6,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,270,22.71666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,4,15,0.6,0.735801131,9,0.314285714,0.8,0.731208803,0.666666667,270,22.73333333,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,270,22.75,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0.111111111,0.888888889,0.503258335,0.888888889,270,22.76666667,0.031864046
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,272,6.15,0.031864046
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,4,1,0,4,0,0,0,1,272,23.23333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,6,1,0,6,0,0,0,1,274,10.21666667,0
"ELKCL079","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,274,13.4,12.15392292
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,5,1,0,5,0,0,0,1,275,13.13333333,0
"ELKCL079","1","Low","NOTHINGHERE","NOTHINGHERE",1,0,"0",0,0,1,1,1,1,3,1,0,3,0,0,0,1,279,12.63333333,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,190,20.96666667,0.104492167
"ELKCL083","1","Low","SQUIRREL","NOTHINGHERE",0,1,"0",0,0,0,0,0,1,4,1,0,4,0,0,0,1,191,10.31666667,0.116457613
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,192,10.38333333,0.065931579
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,194,3.4,0.024380333
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,0,1,194,3.4,0.136054422
"ELKCL083","1","Low","FOXGRAY","FISHER",0,1,"1",1,1,1,1,1,5,12,0.583333333,0.766893744,7,0,1,0,1,194,21.53333333,0.15446411
"ELKCL083","1","Low","UNKNOWN","NOTHINGHERE",0,1,"1",1,1,1,1,1,6,15,0.333333333,0.883025858,5,0.238095238,0.666666667,0.918295834,0.666666667,195,13.73333333,0.984805091
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,196,13.1,0.088460382
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,6.125,1.875,0.543564443,0.875,197,12.15,60.05731618
"ELKCL083","1","Low","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,4,10,0.6,0.785475297,6,0.1,0.9,0.468995594,0.9,200,23.61666667,0.231133476
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,201,12.11666667,0.080000005
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0.090909091,0.909090909,0.439496987,0.909090909,201,12.11666667,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,13,0.923076923,0.426440861,12,1.785714286,1.357142857,0.391243564,0.923076923,201,12.13333333,0.041493779
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.8,0.721928095,8,0,1,0,1,203,20.26666667,0.215507411
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,205,14.35,0.052083333
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,206,12.51666667,20.00032
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,10,0.7,0.729846699,7,0.177777778,0.8,0.721928095,0.8,206,12.6,120.0076805
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,15,0.933333333,0.353359335,14,0.066666667,0.933333333,0.353359335,0.933333333,207,9.166666667,60.00384025
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,207,9.166666667,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0.1,0.9,0.468995594,0.9,207,9.183333333,0.035523978
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,7,1,0,7,0,1,0,1,208,13.33333333,0.067371112
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,9,0.777777778,0.622365973,7,0.111111111,0.888888889,0.503258335,0.888888889,209,20.73333333,0.077370654
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0.1,1.1,0.468995594,0.9,214,3.233333333,0.029527559
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,12,0.916666667,0.41381685,11,0.333333333,1.166666667,0.41381685,0.916666667,214,3.25,0.07290402
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,214,16.96666667,0.07290402
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,215,16.63333333,0
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,10,0.7,0.881290899,7,0.233333333,0.7,0.881290899,0.7,215,16.65,0.437956153
"ELKCL083","1","Low","RACCOON","RACCOON",1,1,"1",1,1,1,1,1,3,9,0.777777778,0.622365973,7,0,1,0,1,216,17.65,0.179567058
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,222,0.8,0.089020782
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,10,0.7,0.729846699,7,0.177777778,0.8,0.721928095,0.8,222,0.816666667,0.029880479
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,15,1,0,15,0,1,0,1,223,10.83333333,1.818179174
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0,1,0,1,223,10.85,0.053144374
"ELKCL083","1","Low","BEAR","BEAR",1,1,"1",1,1,1,1,1,1,13,1,0,13,1.935897436,1.461538462,0.487852771,0.846153846,224,5.666666667,0.024600246
"ELKCL083","1","Low","BEAR","UNKNOWN",0,1,"1",1,1,1,1,1,7,15,0.333333333,0.840270859,5,0,1,0,1,224,5.666666667,0.053144374
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,225,22.31666667,0.054171463
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0.076923077,0.923076923,0.391243564,0.923076923,227,8.133333333,0.029571217
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0.076923077,0.923076923,0.391243564,0.923076923,227,18,0.309278402
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,5,13,0.538461538,0.785134774,7,0.192307692,0.769230769,0.779349837,0.769230769,227,18.03333333,60.00384025
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,14,1,0,14,0.181318681,1.214285714,0.749595257,0.785714286,230,20.48333333,0.013434841
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,230,20.48333333,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,3,12,0.833333333,0.515273445,10,0.083333333,0.916666667,0.41381685,0.916666667,230,20.5,0.0456621
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,12,0.833333333,0.650022422,10,0,1,0,1,232,12.68333333,7.17086828
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,232,14.8,7.49994
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,13,0.923076923,0.391243564,12,0.141025641,0.846153846,0.619382195,0.846153846,234,18.96666667,59.99520038
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,11,0.909090909,0.439496987,10,0.2,1,0.546294702,0.818181818,236,18.91666667,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,8,1,0,8,0,1,0,1,237,2.516666667,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0.111111111,0.888888889,0.503258335,0.888888889,237,2.516666667,0.132158581
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,9,1,0,9,0,1,0,1,237,2.533333333,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0.111111111,0.888888889,0.503258335,0.888888889,237,2.533333333,0
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,15,0.866666667,0.566509507,13,0,1,0,1,237,2.55,60.00384025
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,15,0.733333333,0.696109471,11,0.123809524,0.866666667,0.566509507,0.866666667,237,19.81666667,0.057971015
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,11,0.818181818,0.684038436,9,0.163636364,0.818181818,0.684038436,0.818181818,239,19.76666667,0.114609838
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,11,1,0,11,0.090909091,0.909090909,0.439496987,0.909090909,240,10.18333333,0.405405318
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,1,10,1,0,10,0,1,0,1,240,10.2,0.10238909
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,11,0.818181818,0.546294702,9,0.090909091,0.909090909,0.439496987,0.909090909,240,19.96666667,0.924305997
"ELKCL083","1","Low","FOXRED","FOXGRAY",0,1,"1",1,1,1,1,1,9,15,0.266666667,0.922176843,4,0.171428571,0.8,0.721928095,0.8,240,21.18333333,3.549185668
"ELKCL083","1","Low","FOXRED","FOXRED",1,1,"1",1,1,1,1,1,4,14,0.642857143,0.741915853,9,0.131868132,0.857142857,0.591672779,0.857142857,240,21.55,4.602270635
"ELKCL083","1","Low","FOXRED","FOXRED",1,1,"1",1,1,1,1,1,5,15,0.533333333,0.821253078,8,0,1,0,1,241,0,0.678807253
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,5,15,0.466666667,0.785043949,7,0.238095238,0.666666667,0.918295834,0.666666667,241,6.366666667,0.387837351
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,10,0.9,0.468995594,9,0.1,0.9,0.468995594,0.9,241,10.71666667,64.99522038
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,6,15,0.533333333,0.789266354,8,0,1,0,1,241,14.96666667,3.75000375
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,11,0.636363636,0.782775953,7,0.218181818,0.727272727,0.845350937,0.727272727,242,7.816666667,14.99988
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,3,12,0.833333333,0.515273445,10,0,1,0,1,242,9.35,0.681818306
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0.125,0.875,0.543564443,0.875,242,9.35,0
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,8,0.875,0.543564443,7,0,1,0,1,242,9.383333333,0
"ELKCL083","1","Low","SQUIRREL","SQUIRREL",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0,1,0,1,242,9.45,60.00384025
"ELKCL083","1","Low","DEER","DEER",1,1,"1",1,1,1,1,1,2,9,0.888888889,0.503258335,8,0.177777778,1.2,0.721928095,0.888888889,242,11,0.737159631
"ELKCL083","1","Low","FOXRED","FOXRED",1,1,"1",1,1,1,1,1,5,13,0.538461538,0.785134774,7,0.076923077,0.923076923,0.391243564,0.923076923,242,22.76666667,0.174806189
"ELKCL083","1","Low","SQUIRREL","NOTHINGHERE",0,1,"0",0,0,0,0,0,1,5,1,0,5,0,0,0,1,243,9.916666667,1.016947222
